Age,Credit Score,Annual Income,PriorDefault,Employed,Approval,Gender
38.51467941764593,704.0,127.07754618484468,0,1,Yes,Female
36.94179289528296,727.0,101.14055436603519,0,1,Yes,Female
50.174659078464934,747.0,119.88733582112373,0,1,Yes,Male
29.883950219496814,663.0,66.3082119303997,1,0,No,Female
40.437841913650715,752.0,112.14205075877723,0,1,Yes,Male
31.407412251317634,603.0,84.9985713940475,1,0,No,Female
43.53206618237657,684.0,39.84722298146054,0,0,No,Female
33.109628324907874,653.0,76.42689555339825,1,1,No,Female
49.95423802549232,775.0,145.6515597838642,0,1,Yes,Female
28.671695606587793,643.0,55.645284284117054,1,1,No,Male
37.352818805671454,783.0,66.80782831927215,0,1,Yes,Male
24.09019410593741,651.0,23.524074463151464,1,0,No,Female
26.473328271984446,726.0,74.64759921441909,0,1,Yes,Male
36.35170043458034,751.0,66.84265532691691,0,1,Yes,Female
58.86214293986335,753.0,95.94122269284992,0,1,Yes,Male
29.08437171069489,637.0,36.8219761025808,1,1,No,Female
36.99934470531801,667.0,124.39904229540268,1,1,No,Male
24.61884770156356,620.0,40.84659464884502,1,1,No,Female
42.30450815306621,769.0,41.83734624941504,0,1,Yes,Female
22.553658285146753,580.0,26.174912446836405,1,0,No,Male
42.870011015655095,801.0,109.71401198980281,0,1,Yes,Male
32.5674760519762,660.0,87.85607684846043,1,1,No,Male
41.77376749747695,730.0,115.56336732934943,0,1,Yes,Male
34.66822218394765,764.0,86.7095152932373,0,1,No,Male
30.382711575752165,748.0,54.17933386856599,0,1,Yes,Male
48.16807740071712,727.0,82.6027184694143,0,1,Yes,Female
35.98109803526415,678.0,67.82811031725052,0,1,Yes,Male
47.19547147589209,769.0,89.12719450872612,0,1,Yes,Others
35.495237086300136,701.0,105.18660542395315,0,1,Yes,Female
28.049256268870288,738.0,48.41834657778549,0,1,Yes,Male
31.838724278206747,596.0,96.8012482280015,1,1,Yes,Male
33.097359663901244,685.0,97.33269823772989,0,0,No,Female
40.279162959607866,749.0,88.63242607318567,0,1,No,Male
60.32227633140076,735.0,204.39999999999998,0,0,No,Female
32.84291095395076,560.0,107.75601801145163,1,1,Yes,Female
36.5495263401648,773.0,69.37215624481425,0,1,Yes,Male
26.11523654005842,718.0,80.40622780527846,0,1,Yes,Female
30.68694633344075,681.0,45.7511467832625,0,1,No,Male
19.08309695274059,342.0,9.011039398272942,1,1,No,Male
37.18258639007204,735.0,75.1256910958603,0,0,No,Female
41.38145906777599,708.0,88.89575158368318,0,1,Yes,Female
47.68804212257843,784.0,113.24345703509587,0,1,Yes,Female
53.79900494115415,735.0,99.2055144229451,0,1,Yes,Female
36.60124685249119,750.0,89.76719881456262,0,1,Yes,Female
34.755746025180535,690.0,33.137324044574264,0,1,Yes,Female
36.23003277485704,742.0,65.06674635862785,0,1,Yes,Male
28.805454255069222,603.0,43.202870463762984,1,1,Yes,Female
37.351456612840266,718.0,76.22437849212913,0,1,Yes,Female
33.958950077975835,695.0,63.30380619218185,0,0,Yes,Male
26.109022462452796,669.0,23.86596619497953,1,1,Yes,Female
45.1645354737639,691.0,87.71492996661325,0,1,Yes,Male
26.034318772298587,733.0,39.50922877664373,0,0,No,Female
37.81727437221738,658.0,110.65162185314084,1,0,No,Female
30.197497755394064,634.0,47.15981181663804,1,1,No,Female
32.245911568779434,739.0,84.09958896045896,0,1,Yes,Male
37.53309230264553,567.0,121.97659880991351,1,0,No,Female
54.42193104572964,791.0,93.2580058443954,0,1,Yes,Male
27.40960872317509,750.0,49.08961793415513,0,1,Yes,Female
22.924681392155684,668.0,27.782185233044864,1,0,Yes,Female
26.113902116773872,609.0,63.50992425922501,1,0,No,Female
37.13866592638033,727.0,112.65750519558432,0,1,No,Female
27.815298205564375,634.0,42.86643904090127,1,0,No,Female
44.59501077006122,662.0,117.68375405580264,1,1,No,Male
48.78603790278166,781.0,158.83634271590023,0,1,Yes,Male
22.526895705589126,650.0,22.58181182597166,1,1,No,Female
28.574001240477948,600.0,46.44848983890166,1,0,No,Female
38.072058163933306,704.0,50.98223346520497,0,0,Yes,Male
25.272762289243637,704.0,63.35403702720324,0,0,No,Female
45.343734068789175,746.0,102.44068343313664,0,0,Yes,Male
50.25230136652205,800.0,53.94443389804471,0,1,Yes,Male
29.820682736377407,689.0,56.31889239702336,0,0,No,Female
45.735094575229596,750.0,96.42033452328127,0,1,Yes,Male
46.540589495330536,767.0,107.44218764949555,0,1,Yes,Male
55.05893376072925,758.0,160.8457547833902,0,0,No,Male
20.409695488255018,653.0,34.935586654073376,1,0,No,Female
37.04699918920996,605.0,68.05549459573042,1,0,No,Female
45.871741311400136,720.0,71.44320969516559,0,0,Yes,Female
47.75435807468177,722.0,149.4222714882436,0,1,No,Male
22.57458741904209,614.0,95.35826753355691,1,1,No,Female
44.0168144412801,741.0,63.22744861425441,0,1,Yes,Female
45.452354596487694,709.0,77.87168289935472,0,1,Yes,Female
57.0001023434813,766.0,140.63595324280396,0,1,No,Female
32.23653552446477,669.0,65.1524162673814,1,1,Yes,Male
66.69468208560201,775.0,167.25460120822981,0,1,Yes,Male
47.0408956430453,749.0,95.38758301701897,0,0,Yes,Male
34.265761263290344,739.0,89.40754675827178,0,0,No,Male
36.82541611654066,741.0,66.10277882566882,0,1,Yes,Female
43.685845954766855,739.0,76.64453339539587,0,1,Yes,Female
53.67160149749584,804.0,124.30783081975638,0,1,Yes,Female
26.863140222610248,745.0,56.94587847041746,0,1,No,Male
38.91760141396787,737.0,108.13648527003915,0,1,Yes,Male
23.53211268450369,582.0,45.29121227153817,1,1,Yes,Male
33.44486882934288,654.0,87.68772005809885,1,1,No,Male
32.61758985132805,685.0,67.50081301177332,0,1,Yes,Male
43.91153163410837,673.0,109.62936904806531,1,1,Yes,Female
24.47782803321452,618.0,32.2538388882122,1,1,No,Male
37.28103332611088,601.0,53.87433354669727,1,1,Yes,Others
29.476585860682576,760.0,51.73637802552456,0,1,No,Male
24.339031615163986,649.0,23.64377519814783,1,1,No,Female
38.14967591829406,682.0,56.57526603034971,0,1,Yes,Female
32.33921366989855,627.0,113.07179300207619,1,1,No,Male
36.176836487814775,732.0,71.95084192523362,0,1,Yes,Female
28.74753851857905,548.0,63.32527065889123,1,0,No,Female
52.85010160038349,790.0,119.88478141732814,0,1,Yes,Female
37.55555805246077,642.0,58.93968835644117,1,0,No,Female
26.9564069740846,688.0,41.545810324639625,0,1,Yes,Male
34.27665942082099,645.0,56.958415983193,1,1,No,Female
22.293600808859715,684.0,30.970317935757357,0,1,Yes,Female
35.8136850827762,631.0,73.19016182228168,1,0,No,Male
29.916836772357243,614.0,100.62757713118641,1,1,No,Male
33.451887183505164,723.0,98.7446731010654,0,1,Yes,Female
31.14650157179437,707.0,58.99479322467602,0,1,Yes,Male
48.88660813323271,762.0,60.27782043180054,0,0,No,Female
42.819134836909996,708.0,89.60532504511309,0,1,Yes,Female
41.92191036943503,718.0,75.11795767216607,0,1,Yes,Female
53.86225345341105,802.0,110.3118883317381,0,0,Yes,Male
38.92337191053345,727.0,84.84912900852464,0,1,Yes,Male
51.26635295910772,802.0,101.03836900849771,0,1,No,Male
27.8350624872931,735.0,56.466617333663976,0,1,Yes,Female
34.60605588997912,671.0,54.341116874587264,1,1,No,Female
55.38520815187552,782.0,156.73058220572523,0,1,Yes,Female
29.149888014507923,717.0,59.813263668258735,0,1,Yes,Female
38.21364939445597,743.0,106.43552594814513,0,1,Yes,Male
22.565391237690186,681.0,83.21933502835097,0,0,No,Male
33.5554905340939,703.0,121.64819539828702,0,0,Yes,Female
54.50153885369419,754.0,92.1083918032507,0,1,No,Female
34.92641361606037,668.0,65.94582750341968,1,1,No,Male
35.61092200294003,716.0,111.60741458802698,0,1,No,Male
55.38703304491566,763.0,136.48754158612016,0,1,Yes,Male
33.02228636972538,709.0,91.03303960021643,0,1,Yes,Male
34.482296164417725,613.0,64.66825696509021,1,1,No,Female
39.51166358070168,738.0,137.90306680002297,0,0,No,Female
40.72364124650787,758.0,65.44523400135172,0,1,Yes,Female
25.081117615467367,697.0,50.271900900176234,0,1,No,Female
45.432357739100375,686.0,77.6170879580106,0,1,Yes,Female
50.3900030634634,774.0,82.85487010565849,0,0,No,Female
25.485398832878623,586.0,31.70622359728101,1,1,No,Male
19.099255384490306,571.0,39.68972049922981,1,0,No,Female
44.60207882038961,798.0,149.02354869233156,0,0,No,Male
38.753826489751205,741.0,72.86847973044809,0,0,Yes,Male
36.05995849069612,692.0,46.811200915056375,0,1,Yes,Male
42.01109744306866,734.0,124.51304091299912,0,1,Yes,Female
29.45609812624562,707.0,38.64560210638297,0,1,Yes,Male
32.83146539919002,575.0,43.34319410889512,1,1,Yes,Male
28.915991052036677,652.0,21.66665470748103,1,1,No,Male
49.8040783887847,761.0,148.53021328162544,0,1,Yes,Female
33.1806395247788,620.0,58.61387289851147,1,1,Yes,Female
26.070058848553238,672.0,32.50040191645522,1,0,No,Female
52.7380935137703,715.0,101.4681294874088,0,1,Yes,Male
28.252217779573886,677.0,55.31303517214078,0,1,No,Male
69.7224130989365,744.0,135.55528355623676,0,1,Yes,Female
53.18339569606062,759.0,96.22700658555702,0,1,Yes,Male
52.52094258996768,758.0,96.31596087406957,0,1,Yes,Female
27.097232011374615,796.0,49.670263392060605,0,0,No,Female
29.887623118247596,644.0,42.2368892816732,1,1,Yes,Female
33.202465630722585,657.0,66.49359682656473,1,1,No,Female
55.685749104334995,787.0,118.95216431542043,0,1,Yes,Male
30.323166254990344,722.0,41.119326760426105,0,1,Yes,Male
32.44145439768748,675.0,87.9639520962049,1,1,Yes,Female
25.282143262112495,716.0,32.43992523518556,0,1,Yes,Male
40.84117603623973,662.0,70.18513452093784,1,1,No,Male
26.155483317295648,755.0,40.76416657795719,0,0,Yes,Male
41.147108696151115,732.0,71.18232080227244,0,1,No,Male
42.189814615629736,680.0,80.6370163886179,0,1,Yes,Male
35.19459762065385,621.0,52.11221675398657,1,0,No,Male
27.11183078406754,659.0,41.99239654383007,1,1,No,Female
31.820059472973263,647.0,67.2078757061679,1,1,No,Female
49.00993031633237,806.0,151.82236840006277,0,1,Yes,Female
25.025124659632045,620.0,42.21884171635776,1,0,No,Female
48.43069659461514,719.0,77.98152390087269,0,1,No,Male
62.51302698369061,813.0,129.252941834793,0,1,No,Male
58.08193274979916,713.0,107.89262057845457,0,1,Yes,Male
52.17126660152124,703.0,107.07405102467224,0,1,Yes,Female
34.22986317774826,653.0,72.38010532651256,1,0,No,Female
48.90916121001427,773.0,72.57110384334186,0,1,Yes,Male
36.8317279714837,688.0,40.22867821768767,0,0,No,Male
38.52994279643332,658.0,83.87406976443808,1,0,No,Female
22.40725737771231,549.0,39.10345631906742,1,1,No,Female
28.967444497009293,700.0,69.86219508460475,0,1,Yes,Female
25.94504424351157,745.0,24.154744253879443,0,1,Yes,Male
47.84401345827716,692.0,125.23051110881143,0,0,No,Male
27.00746488612618,679.0,40.59422888037054,0,1,Yes,Female
46.394456891354714,690.0,97.26855864133175,0,1,No,Female
35.20139504277212,574.0,53.05289398845984,1,1,Yes,Female
25.97515983473613,746.0,51.15040016074822,0,1,Yes,Female
52.14077223728544,755.0,112.17020604499143,0,1,Yes,Female
22.836526514099866,655.0,28.82733440330349,1,1,No,Female
39.10399557501772,785.0,94.16163772038485,0,0,No,Male
28.65636494618162,596.0,28.819157339676845,1,1,No,Male
28.674694038699982,679.0,59.69933976111691,0,1,Yes,Female
38.00422735048389,740.0,73.24669131174423,0,1,Yes,Male
41.39534096887182,731.0,90.72240994194196,0,1,Yes,Female
52.44304204203631,795.0,150.86651689753114,0,1,Yes,Female
40.9547618423083,714.0,168.17130827623578,0,0,No,Others
60.78056755076256,730.0,102.79003538483194,0,0,No,Male
41.64353404907851,737.0,79.04848522402378,0,1,Yes,Male
30.22709992453173,713.0,80.99738510607506,0,0,No,Female
20.857832765311166,729.0,33.69348209122356,0,1,Yes,Female
41.28318151758104,749.0,122.17677145171137,0,1,Yes,Female
40.327940774687406,635.0,48.39349916008606,1,1,No,Male
29.399724345483026,653.0,34.96414410206762,1,1,No,Male
25.877992467686706,638.0,57.366214181338904,1,1,No,Female
33.96000386393929,738.0,56.07378646987867,0,1,Yes,Female
52.76601064627578,748.0,141.32372992453577,0,0,No,Female
29.112935539947852,779.0,59.51063304092523,0,1,Yes,Male
37.65260620156899,729.0,28.240933616187945,0,1,Yes,Male
40.68676295037318,742.0,68.98289881777987,0,1,Yes,Male
35.23565817129739,697.0,62.446117329143966,0,0,Yes,Female
62.98158933095111,804.0,146.0799770848776,0,1,Yes,Female
32.18028347022455,781.0,55.913993605677604,0,1,Yes,Male
33.098176277560825,785.0,62.29779683881159,0,1,No,Male
44.47496881576691,725.0,79.92384184487383,0,1,No,Female
33.04707893993499,651.0,90.78766820402765,1,1,No,Male
43.0129434793545,732.0,85.45217545963204,0,1,No,Female
37.91830167414396,598.0,73.46674900415152,1,0,No,Female
33.031076805051086,746.0,44.60250792476498,0,1,No,Male
30.6745968047004,667.0,32.412093368329124,1,1,No,Male
39.722625026549096,663.0,41.23543709574466,1,1,No,Female
25.112672096500514,705.0,52.947783762813444,0,1,Yes,Male
48.646283812885805,766.0,105.87850138496493,0,0,Yes,Male
48.42162495956549,732.0,69.35621939621777,0,0,No,Female
30.66152058449479,626.0,68.68251751048595,1,1,Yes,Female
41.67997233363985,735.0,108.4933507491368,0,1,Yes,Female
40.88058979334801,686.0,108.93693848637409,0,1,Yes,Male
55.452995670343626,587.0,113.99005454720279,1,1,Yes,Male
27.843739517900005,640.0,48.97055825073081,1,1,No,Male
53.96023640646597,786.0,60.14793171831733,0,1,Yes,Male
33.26682990059175,740.0,52.21499485283102,0,1,Yes,Female
50.3214941593847,750.0,121.25651659126044,0,1,Yes,Male
39.29924864223742,725.0,89.07754507928969,0,1,Yes,Female
32.00485870101311,726.0,84.02509972528915,0,1,Yes,Male
48.886803544144186,687.0,103.39057554793833,0,1,Yes,Male
63.715877864965584,799.0,102.9277282423971,0,1,Yes,Others
40.02567539616531,614.0,131.69758542734934,1,1,Yes,Male
35.009396532096424,679.0,94.89474446084951,0,1,Yes,Male
22.712830981671402,674.0,37.428786242729004,1,1,No,Male
51.467427845226815,762.0,134.55148834702328,0,0,No,Male
33.5251320855385,661.0,59.85974423320213,1,1,No,Male
22.519877930810633,650.0,24.862159294529537,1,1,No,Male
42.447950007475164,698.0,68.663650803443,0,1,Yes,Female
41.303215910957995,739.0,88.57312910932262,0,0,No,Female
43.39806596419941,678.0,105.95996086142063,0,0,Yes,Female
33.125961131623114,736.0,70.63465688509784,0,0,No,Male
32.36409963825948,589.0,39.61045153169904,1,1,No,Female
55.58497940600682,780.0,115.60303074731415,0,0,Yes,Male
48.48008457347042,749.0,73.62262635042103,0,1,Yes,Female
45.70419099883132,804.0,176.33312092909807,0,0,No,Female
39.598099846679176,790.0,80.83483034498275,0,0,Yes,Male
58.233055320854255,739.0,86.18085243916829,0,0,No,Female
64.88403582140039,740.0,133.54568613057296,0,0,No,Female
21.130274841807395,621.0,40.58337663262934,1,1,No,Female
22.72991368834872,671.0,13.346735141304816,1,1,No,Male
42.41476008291449,744.0,99.19660739852858,0,1,Yes,Female
33.85460268683704,743.0,39.66367478095579,0,0,No,Female
45.319851572579154,784.0,78.0925724478014,0,0,No,Male
25.86204962833623,743.0,46.465846401844956,0,1,Yes,Female
30.694472714639556,706.0,98.85828750644613,0,1,Yes,Male
25.194121055231943,781.0,47.89986686434544,0,0,No,Male
35.097979890681856,736.0,61.54287365727091,0,1,Yes,Female
38.868508360856694,661.0,92.20204717333726,1,1,No,Female
52.00009749897763,646.0,118.98927225051331,1,0,No,Female
28.80726391116826,666.0,45.690925442876924,1,1,No,Female
29.790545391015904,661.0,37.548350101071335,1,0,No,Male
37.39918790835658,762.0,57.8660156896471,0,1,No,Male
36.16113995968804,645.0,81.05460924779838,1,0,No,Female
40.51052186774622,731.0,119.77981978169954,0,1,Yes,Male
49.04179352650993,794.0,57.37154725482249,0,0,No,Female
24.212853354246697,543.0,41.08132682330519,1,1,No,Female
45.037483905694636,746.0,140.25853370155315,0,0,No,Male
29.765530275503917,619.0,39.128871746073685,1,1,No,Male
24.84525517222082,769.0,42.50932821654635,0,1,No,Female
23.551231803728342,708.0,38.14044974486798,0,1,No,Female
27.10813277970533,680.0,45.19129783403649,0,1,Yes,Female
54.76884355276871,707.0,83.73401460903388,0,1,Yes,Female
31.50502313441681,744.0,67.55966482904091,0,1,Yes,Female
35.4297625119111,777.0,93.18834612825037,0,0,Yes,Male
39.4304867435047,731.0,81.21239235533523,0,1,Yes,Male
39.10141627298578,730.0,63.10467528929154,0,0,No,Male
29.743980897347235,633.0,67.18187006275072,1,1,Yes,Male
23.20161441096549,704.0,44.22188273480461,0,0,No,Male
34.754500264993325,602.0,90.59776652391997,1,1,Yes,Male
22.277404217812496,570.0,45.04060644806841,1,1,No,Male
29.092666173799177,607.0,78.25478041340799,1,1,Yes,Male
30.466410147055637,658.0,65.58441758060567,1,1,No,Female
29.936644070622368,693.0,45.89252127022631,0,0,No,Female
37.23355133017054,740.0,76.25941843689277,0,1,Yes,Male
31.460481691887363,671.0,66.87373253197669,1,0,No,Female
41.26258365562702,754.0,114.04150806625596,0,1,Yes,Male
47.044596940096085,760.0,99.41076918511168,0,1,No,Female
30.925642916694347,651.0,52.949427330946165,1,1,No,Male
28.13389796022999,712.0,58.32997956902881,0,0,No,Female
33.49438034763679,720.0,61.61569894294254,0,0,Yes,Male
69.92102744659499,775.0,109.63009077810716,0,0,Yes,Female
41.15123460899367,698.0,88.92246235826426,0,0,No,Male
27.78909898581226,748.0,58.66673674507175,0,0,No,Female
28.725213238245193,704.0,47.391619430650124,0,1,Yes,Male
34.26436510598583,729.0,43.4479417876109,0,0,No,Male
45.098678248266566,775.0,93.9825826353869,0,1,Yes,Female
33.89382215844283,714.0,69.06577113828108,0,1,No,Male
24.419806769744387,659.0,52.4476852157771,1,1,No,Female
44.1125521344624,727.0,66.43795825067963,0,1,Yes,Male
40.951127053621654,620.0,45.41445824229716,1,1,No,Male
31.114347288970322,746.0,49.77608255994235,0,1,Yes,Female
34.13472266159778,712.0,39.42349821735432,0,0,No,Male
26.203221520506894,701.0,39.85995866778117,0,1,Yes,Male
44.399211695273564,741.0,72.20995703644824,0,1,Yes,Female
41.963168297098,747.0,49.84315291733931,0,1,Yes,Female
44.863177368599175,723.0,117.41301416007478,0,1,Yes,Female
38.465095648174035,664.0,56.852713023304,1,1,No,Male
27.651935645085654,707.0,73.04135494686969,0,1,Yes,Female
38.26406102971427,777.0,139.05139458249786,0,0,No,Male
39.16477965041275,623.0,27.931551137227366,1,1,No,Male
21.38257480717881,577.0,27.224179452857115,1,1,No,Female
23.04575690865517,742.0,42.058086571262976,0,0,No,Male
58.50825062562416,756.0,136.36568393497734,0,0,No,Male
26.987070281415217,738.0,55.36165866434745,0,0,Yes,Male
54.80532934463783,806.0,147.91244914674317,0,1,Yes,Female
61.17257445519805,779.0,127.0682966469183,0,0,Yes,Female
36.19209787602939,702.0,83.07678411807328,0,1,Yes,Female
37.417914050325784,682.0,114.73677227195657,0,1,Yes,Male
31.263336431810792,700.0,52.175371175192566,0,1,Yes,Female
35.73177667225676,757.0,136.41530317723604,0,1,Yes,Female
27.81852250019503,760.0,60.90620366466777,0,1,Yes,Male
46.11761338317613,739.0,69.33443000137754,0,1,Yes,Male
32.57870480091945,722.0,122.4221307237301,0,0,No,Male
32.885117351483515,768.0,42.264687313289485,0,1,Yes,Male
34.90047101394879,726.0,66.78341870272283,0,1,Yes,Female
42.887237811984654,765.0,79.67847832807993,0,1,Yes,Male
41.837811129821944,659.0,70.64647143584918,1,1,No,Male
33.922852237698464,646.0,52.12344695160006,1,0,No,Female
37.66079691298762,711.0,109.31898643227714,0,1,Yes,Female
44.039239772612476,790.0,148.84677525969607,0,0,No,Female
50.7406783570491,688.0,153.67703751900692,0,1,Yes,Male
33.009601136840715,715.0,92.50453998589934,0,1,Yes,Male
43.64573564634917,770.0,107.7897041629622,0,1,Yes,Male
34.22168299006232,657.0,72.61867186391251,1,0,No,Male
24.925584067553903,677.0,38.76320809656949,0,1,Yes,Male
33.331114428553654,691.0,66.84295107171654,0,1,Yes,Female
39.262934511323316,720.0,80.43195749725749,0,0,Yes,Male
40.14865478460379,728.0,141.75160197649757,0,1,Yes,Male
55.00019162769286,735.0,147.28433840706748,0,1,No,Male
43.32293726043823,761.0,89.61020970366835,0,1,Yes,Female
59.728234150337215,788.0,115.01111457455985,0,1,Yes,Female
40.42357605552205,766.0,106.23787508124572,0,1,No,Female
29.844164607784926,670.0,110.55258813035046,1,1,Yes,Male
37.1836411096659,728.0,88.83237981261748,0,1,Yes,Male
49.22216144391467,744.0,113.39531580428863,0,1,Yes,Male
32.88949866242979,726.0,76.36818069249617,0,1,Yes,Male
29.286767230143194,589.0,52.1770111166816,1,0,No,Female
26.10315728239047,677.0,40.46878861701871,0,0,No,Female
33.12686074581515,770.0,86.4945141941767,0,0,No,Female
51.69334529097268,730.0,93.00139468337194,0,1,Yes,Female
32.11859059772979,655.0,77.35576564355009,1,1,Yes,Female
46.76927699452003,706.0,89.63418032992612,0,1,Yes,Male
50.90312815932468,793.0,77.63990091555479,0,0,No,Others
27.47702786786072,637.0,51.12424094748013,1,1,Yes,Male
53.546235184270216,748.0,122.0473915435107,0,1,Yes,Female
26.332521315124335,594.0,55.58177597036713,1,1,No,Male
40.975566895614236,655.0,90.70045468705072,1,1,No,Male
40.38456628536828,738.0,102.52894297269667,0,1,Yes,Female
41.85184704768894,745.0,98.34904365319888,0,0,No,Male
41.029962449797495,699.0,89.98239307590845,0,0,No,Male
26.657310253582494,623.0,28.46442981471305,1,0,No,Male
43.88814059539433,771.0,129.49710448192076,0,1,Yes,Male
58.19392435672095,739.0,118.1228770712361,0,1,Yes,Female
24.485874435210967,690.0,57.51341804589069,0,1,Yes,Female
37.217141274003765,731.0,69.94589239898137,0,1,Yes,Male
56.19960412784802,754.0,153.64349472933515,0,1,Yes,Male
32.766004097026226,581.0,90.73609595891048,1,0,No,Female
35.48447012867175,732.0,50.36238739901144,0,0,No,Male
26.29398161110761,667.0,86.82231399977142,1,1,No,Male
43.60233985251332,751.0,54.64317728197422,0,1,No,Male
30.484905172817033,694.0,45.66250171685695,0,1,Yes,Female
48.60958815233787,720.0,70.79203359702103,0,1,Yes,Male
40.536702481355675,788.0,77.40464559391171,0,0,Yes,Male
28.803743743235266,566.0,50.666843270005906,1,1,No,Female
45.54077565375495,689.0,116.83905480179497,0,1,Yes,Male
25.042824617841415,636.0,69.95930498762473,1,0,No,Female
38.31009874176274,710.0,68.77156494550928,0,1,Yes,Male
34.07422330168542,645.0,36.19417978052478,1,1,No,Male
28.71069442480967,702.0,87.35514856208273,0,0,Yes,Male
42.235648078868195,705.0,72.9032859388941,0,0,Yes,Male
33.34665693907748,635.0,72.84979269477179,1,1,Yes,Female
31.203471439925213,733.0,33.278651258043595,0,1,No,Female
30.530297755957633,675.0,48.320985508887205,1,1,No,Male
26.800064479181273,585.0,59.22187646494456,1,1,No,Male
48.041920513966566,747.0,74.16040575973997,0,1,Yes,Male
42.53386209148023,642.0,139.7104129101782,1,0,No,Female
29.194917410777457,688.0,40.58455022701269,0,1,Yes,Female
41.792315390613645,669.0,93.97765829901729,1,1,No,Male
42.6366382016853,793.0,57.80109927221263,0,1,Yes,Female
41.14418483290532,716.0,100.31721979504205,0,1,Yes,Female
36.57641117627085,756.0,60.05595911431124,0,1,Yes,Female
39.64918427101685,787.0,63.69947805530571,0,0,No,Male
31.064446661539495,643.0,55.63532761469765,1,1,No,Male
43.438157537225386,588.0,68.22987310854921,1,1,Yes,Male
24.194408236575875,638.0,53.64966379365117,1,0,No,Female
33.45094001830556,698.0,57.18189626230115,0,1,Yes,Female
38.555672975725756,713.0,47.32097775893368,0,0,No,Female
36.760742312476964,623.0,56.969723352438535,1,1,No,Male
20.266423160551593,758.0,17.69443601607191,0,1,Yes,Male
37.87432962359702,598.0,89.76511163863555,1,0,No,Male
34.56518348687081,787.0,66.4135561077996,0,1,Yes,Female
43.936394377923385,769.0,167.3094897519213,0,1,Yes,Male
31.641393914824235,573.0,79.38477315474272,1,1,Yes,Male
67.49501900852108,766.0,126.46430903181302,0,0,No,Female
33.08680230071872,658.0,73.28021964600111,1,0,No,Male
29.952297755535742,738.0,77.73675967039858,0,1,Yes,Male
31.36652938129821,555.0,103.82400028026424,1,0,Yes,Male
38.915005871227564,751.0,75.07171851263124,0,1,Yes,Female
52.45965785810151,735.0,134.2941576927568,0,1,Yes,Female
34.734595058029086,698.0,87.53196101365776,0,1,Yes,Female
30.11926473288172,656.0,60.157524621821736,1,1,No,Female
19.467663556748292,538.0,52.00874566110396,1,1,No,Female
29.054827852600955,646.0,62.13627261792137,1,1,No,Female
51.09502742144153,725.0,80.21009926523807,0,1,Yes,Female
25.03201672481521,721.0,52.74387495447546,0,1,Yes,Female
47.44128677909923,656.0,177.46393485151813,1,1,No,Male
27.259773895037796,691.0,44.351539465489495,0,0,Yes,Male
37.04451451749813,684.0,79.45637431070637,0,0,Yes,Male
31.930496201559176,593.0,69.27302203275511,1,1,No,Female
30.762344270415515,640.0,47.46545063784036,1,1,No,Female
20.096829834220877,544.0,16.828860143066965,1,1,No,Female
44.188393457422755,745.0,84.98043593062867,0,1,Yes,Male
35.519542428980444,658.0,77.98523192231418,1,0,No,Male
27.391914122803957,649.0,29.15660730386358,1,1,Yes,Male
37.42033257984339,745.0,63.844237129081506,0,1,Yes,Female
39.54004332453239,763.0,108.38319670547097,0,1,Yes,Male
42.27530514710024,742.0,83.40462819984745,0,1,Yes,Female
48.396579330454294,778.0,83.76737724350494,0,0,No,Male
43.63086422938459,685.0,123.07086434809365,0,1,Yes,Male
37.598458498738594,737.0,86.49450478098197,0,1,Yes,Female
56.02192123425867,772.0,153.45315469285393,0,0,No,Male
36.96805774951754,634.0,49.12614611818052,1,1,Yes,Male
52.3400569022768,803.0,114.58291753806932,0,1,Yes,Female
32.156982600887446,664.0,41.04972605838644,1,1,No,Male
47.026335488016386,674.0,83.42658488986498,1,1,No,Others
41.09408067743877,717.0,58.766652037784404,0,0,Yes,Female
41.765045937464365,769.0,100.86635286278569,0,1,Yes,Male
30.96546940527756,732.0,90.68734551361972,0,0,Yes,Female
44.83762215430915,773.0,64.08728934379263,0,1,Yes,Male
34.28897767763888,727.0,71.9167541639807,0,0,No,Female
26.71663321803574,631.0,40.72513775600899,1,1,Yes,Female
32.31330381771738,600.0,41.02453180097225,1,1,Yes,Female
46.61773271352859,802.0,96.93697181344463,0,1,Yes,Male
38.026224934699854,647.0,116.76294694880951,1,0,No,Male
45.883537284715366,735.0,117.59073401330261,0,1,Yes,Male
28.88508001380335,672.0,43.64952017092126,1,1,No,Female
57.02413608421969,715.0,98.73468556790297,0,0,Yes,Female
38.74978997723967,783.0,69.9044399443313,0,1,Yes,Male
38.859740807002154,740.0,46.62920648330784,0,1,Yes,Female
36.41005422838916,704.0,80.40021998596842,0,1,No,Male
31.47408199348244,730.0,51.150598631677056,0,1,No,Male
29.938705025665143,741.0,36.25665850670352,0,0,No,Male
26.604293402808207,655.0,118.95378377316142,1,1,Yes,Male
30.521644695763293,695.0,66.49209199708443,0,1,Yes,Male
37.49780366738797,690.0,54.783616053993,0,0,No,Female
39.39570735881745,669.0,68.69766102057247,1,1,Yes,Male
34.56849421886321,742.0,74.13537795226708,0,1,Yes,Male
41.304042267868006,741.0,89.12602532867267,0,1,Yes,Female
26.60526674008447,695.0,80.55788356443608,0,1,Yes,Male
36.82980848661428,756.0,74.48981354384107,0,0,Yes,Female
33.42060007240356,757.0,70.68563419061196,0,0,Yes,Male
