movie id,movie title,release date,Action,Adventure,Animation,Childrens,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
491,"Adventures of Robin Hood, The ",1-Jan-38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,East of Eden ,1-Jan-55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
493,"Thin Man, The ",1-Jan-34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
494,His Girl Friday ,1-Jan-40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
495,Around the World in 80 Days ,1-Jan-56,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
496,It's a Wonderful Life ,1-Jan-46,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
497,Bringing Up Baby ,1-Jan-38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
498,"African Queen, The ",1-Jan-51,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
499,Cat on a Hot Tin Roof ,1-Jan-58,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
500,Fly Away Home ,13-Sep-96,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,Dumbo ,1-Jan-41,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
502,Bananas ,1-Jan-71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
503,"Candidate, The ",1-Jan-72,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
504,Bonnie and Clyde ,1-Jan-67,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
505,Dial M for Murder ,1-Jan-54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
506,Rebel Without a Cause ,1-Jan-55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
507,"Streetcar Named Desire, A ",1-Jan-51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
508,"People vs. Larry Flynt, The ",27-Dec-96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
509,My Left Foot ,1-Jan-89,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
510,"Magnificent Seven, The ",1-Jan-54,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
511,Lawrence of Arabia ,1-Jan-62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
512,Wings of Desire ,1-Jan-87,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
513,"Third Man, The ",1-Jan-49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
514,Annie Hall ,1-Jan-77,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
515,"Boot, Das ",4-Apr-97,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
516,Local Hero ,1-Jan-83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
517,Manhattan ,1-Jan-79,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
518,Miller's Crossing ,1-Jan-90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
519,"Treasure of the Sierra Madre, The ",1-Jan-48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,"Great Escape, The ",1-Jan-63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
521,"Deer Hunter, The ",1-Jan-78,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
522,Down by Law ,1-Jan-86,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
523,Cool Hand Luke ,1-Jan-67,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
524,"Great Dictator, The ",1-Jan-40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
525,"Big Sleep, The ",1-Jan-46,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
526,Ben-Hur ,1-Jan-59,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
527,Gandhi ,1-Jan-82,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
528,"Killing Fields, The ",1-Jan-84,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
529,My Life as a Dog (Mitt liv som hund) ,1-Jan-85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
530,"Man Who Would Be King, The ",1-Jan-75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,Shine ,22-Nov-96,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
532,Kama Sutra: A Tale of Love ,7-Mar-97,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
533,"Daytrippers, The ",21-Mar-97,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
534,Traveller ,18-Apr-97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
535,Addicted to Love ,23-May-97,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
536,Ponette ,23-May-97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
537,My Own Private Idaho ,1-Jan-91,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
538,Anastasia ,1-Jan-97,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
539,Mouse Hunt ,1-Jan-97,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
540,Money Train ,1-Jan-95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,Mortal Kombat ,1-Jan-95,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,Pocahontas ,1-Jan-95,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
543,"Misérables, Les ",1-Jan-95,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
544,Things to Do in Denver when You're Dead ,2-Feb-96,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
545,Vampire in Brooklyn ,1-Jan-95,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
546,Broken Arrow ,9-Feb-96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
547,"Young Poisoner's Handbook, The ",23-Feb-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
548,"NeverEnding Story III, The ",2-Feb-96,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
549,Rob Roy ,1-Jan-95,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
550,Die Hard: With a Vengeance ,1-Jan-95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
551,Lord of Illusions ,1-Jan-95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
552,Species ,1-Jan-95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
553,"Walk in the Clouds, A ",1-Jan-95,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
554,Waterworld ,1-Jan-95,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,White Man's Burden ,1-Jan-95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
556,Wild Bill ,1-Jan-95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
557,Farinelli: il castrato ,1-Jan-94,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
558,Heavenly Creatures ,1-Jan-94,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
559,Interview with the Vampire ,1-Jan-94,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
560,"Kid in King Arthur's Court, A ",1-Jan-95,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0
561,Mary Shelley's Frankenstein ,1-Jan-94,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
562,"Quick and the Dead, The ",1-Jan-95,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
563,Stephen King's The Langoliers ,1-Jan-95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
564,Tales from the Hood ,1-Jan-95,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
565,Village of the Damned ,1-Jan-95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
566,Clear and Present Danger ,1-Jan-94,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
567,Wes Craven's New Nightmare ,1-Jan-94,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
568,Speed ,1-Jan-94,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
569,Wolf ,1-Jan-94,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
570,Wyatt Earp ,1-Jan-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
571,Another Stakeout ,1-Jan-93,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
572,Blown Away ,1-Jan-94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
573,Body Snatchers ,1-Jan-93,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
574,Boxing Helena ,1-Jan-93,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
575,City Slickers II: The Legend of Curly's Gold ,1-Jan-94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
576,Cliffhanger ,1-Jan-93,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
577,Coneheads ,1-Jan-93,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
578,Demolition Man ,1-Jan-93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
579,Fatal Instinct ,1-Jan-93,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
580,"Englishman Who Went Up a Hill, But Came Down a Mountain, The ",1-Jan-95,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
581,Kalifornia ,1-Jan-93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
582,"Piano, The ",1-Jan-93,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
583,Romeo Is Bleeding ,1-Jan-93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
584,"Secret Garden, The ",1-Jan-93,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
585,Son in Law ,1-Jan-93,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
586,Terminal Velocity ,1-Jan-94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,"Hour of the Pig, The ",1-Jan-93,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
588,Beauty and the Beast ,1-Jan-91,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
589,"Wild Bunch, The ",1-Jan-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
590,Hellraiser: Bloodline ,8-Mar-96,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
591,Primal Fear ,30-Mar-96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
592,True Crime ,1-Jan-95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
593,Stalingrad ,1-Jan-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
594,Heavy ,5-Jun-96,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
595,"Fan, The ",16-Aug-96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
596,"Hunchback of Notre Dame, The ",21-Jun-96,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
597,Eraser ,21-Jun-96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
598,"Big Squeeze, The ",6-Sep-96,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
599,Police Story 4: Project S (Chao ji ji hua) ,16-Aug-96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,Daniel Defoe's Robinson Crusoe ,1-Jan-96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,For Whom the Bell Tolls ,1-Jan-43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
602,"American in Paris, An ",1-Jan-51,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
603,Rear Window ,1-Jan-54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
604,It Happened One Night ,1-Jan-34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
605,Meet Me in St. Louis ,1-Jan-44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
606,All About Eve ,1-Jan-50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
607,Rebecca ,1-Jan-40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
608,Spellbound ,1-Jan-45,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
609,Father of the Bride ,1-Jan-50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
610,Gigi ,1-Jan-58,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
611,Laura ,1-Jan-44,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
612,Lost Horizon ,1-Jan-37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
613,My Man Godfrey ,1-Jan-36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
614,Giant ,1-Jan-56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
615,"39 Steps, The ",1-Jan-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
616,Night of the Living Dead ,1-Jan-68,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
617,"Blue Angel, The (Blaue Engel, Der) ",1-Jan-30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
618,Picnic ,1-Jan-55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
619,Extreme Measures ,27-Sep-96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
620,"Chamber, The ",11-Oct-96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
621,"Davy Crockett, King of the Wild Frontier ",1-Jan-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
622,Swiss Family Robinson ,1-Jan-60,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,Angels in the Outfield ,1-Jan-94,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
624,"Three Caballeros, The ",1-Jan-45,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
625,"Sword in the Stone, The ",1-Jan-63,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,So Dear to My Heart ,1-Jan-49,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
627,Robin Hood: Prince of Thieves ,1-Jan-91,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
628,Sleepers ,18-Oct-96,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
629,Victor/Victoria ,1-Jan-82,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
630,"Great Race, The ",1-Jan-65,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
631,"Crying Game, The ",1-Jan-92,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
632,Sophie's Choice ,1-Jan-82,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
633,"Christmas Carol, A ",1-Jan-38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
634,Microcosmos: Le peuple de l'herbe ,11-Oct-96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
635,"Fog, The ",1-Jan-80,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
636,Escape from New York ,1-Jan-81,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
637,"Howling, The ",1-Jan-81,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
638,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) ",1-Jan-82,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
639,"Tin Drum, The (Blechtrommel, Die) ",1-Jan-79,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
640,"Cook the Thief His Wife & Her Lover, The ",1-Jan-89,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
641,Paths of Glory ,1-Jan-57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
642,"Grifters, The ",1-Jan-90,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
643,The Innocent ,1-Jan-94,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
644,"Thin Blue Line, The ",1-Jan-88,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
645,Paris Is Burning ,1-Jan-90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
646,Once Upon a Time in the West ,1-Jan-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
647,Ran ,1-Jan-85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
648,"Quiet Man, The ",1-Jan-52,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
649,Once Upon a Time in America ,1-Jan-84,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
650,"Seventh Seal, The (Sjunde inseglet, Det) ",1-Jan-57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
651,Glory ,1-Jan-89,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
652,Rosencrantz and Guildenstern Are Dead ,1-Jan-90,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
653,Touch of Evil ,1-Jan-58,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
654,Chinatown ,1-Jan-74,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
655,Stand by Me ,1-Jan-86,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
656,M ,1-Jan-31,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
657,"Manchurian Candidate, The ",1-Jan-62,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
658,Pump Up the Volume ,1-Jan-90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
659,Arsenic and Old Lace ,1-Jan-44,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
660,Fried Green Tomatoes ,1-Jan-91,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
661,High Noon ,1-Jan-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
662,Somewhere in Time ,1-Jan-80,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
663,Being There ,1-Jan-79,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
664,"Paris, Texas ",1-Jan-84,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
665,Alien 3 ,1-Jan-92,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
666,Blood For Dracula (Andy Warhol's Dracula) ,1-Jan-74,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
667,Audrey Rose ,1-Jan-77,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
668,Blood Beach ,1-Jan-81,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
669,Body Parts ,1-Jan-91,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
670,Body Snatchers ,1-Jan-93,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
671,Bride of Frankenstein ,1-Jan-35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
672,Candyman ,1-Jan-92,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
673,Cape Fear ,1-Jan-62,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
674,Cat People ,1-Jan-82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
675,"Nosferatu (Nosferatu, eine Symphonie des Grauens) ",1-Jan-22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
676,"Crucible, The ",27-Nov-96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
677,Fire on the Mountain ,24-Jan-97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
678,Volcano ,25-Apr-97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
679,Conan the Barbarian ,1-Jan-81,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,Kull the Conqueror ,29-Aug-97,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,Wishmaster ,1-Jan-97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
682,I Know What You Did Last Summer ,17-Oct-97,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
683,Rocket Man ,1-Jan-97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
684,In the Line of Fire ,1-Jan-93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
685,Executive Decision ,9-Mar-96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
686,"Perfect World, A ",1-Jan-93,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
687,McHale's Navy ,18-Apr-97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
688,Leave It to Beaver ,22-Aug-97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
689,"Jackal, The ",1-Jan-97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
690,Seven Years in Tibet ,1-Jan-97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
691,Dark City ,9-Jan-98,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
692,"American President, The ",1-Jan-95,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
693,Casino ,1-Jan-95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
694,Persuasion ,25-Sep-95,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
695,Kicking and Screaming ,1-Jan-95,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
696,City Hall ,16-Feb-96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
697,"Basketball Diaries, The ",1-Jan-95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
698,"Browning Version, The ",1-Jan-94,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
699,Little Women ,1-Jan-94,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
700,Miami Rhapsody ,1-Jan-95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
701,"Wonderful, Horrible Life of Leni Riefenstahl, The ",1-Jan-93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
702,Barcelona ,1-Jan-94,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
703,Widows' Peak ,1-Jan-94,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
704,"House of the Spirits, The ",1-Jan-93,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
705,Singin' in the Rain ,1-Jan-52,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
706,Bad Moon ,1-Nov-96,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
707,Enchanted April ,1-Jan-91,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
708,"Sex, Lies, and Videotape ",1-Jan-89,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
709,Strictly Ballroom ,1-Jan-92,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
710,Better Off Dead... ,1-Jan-85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
711,"Substance of Fire, The ",6-Dec-96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
712,Tin Men ,1-Jan-87,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
713,Othello ,18-Dec-95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
714,Carrington ,1-Jan-95,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
715,To Die For ,1-Jan-95,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
716,Home for the Holidays ,1-Jan-95,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
717,"Juror, The ",1-Jan-96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
718,In the Bleak Midwinter ,23-Feb-96,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
719,Canadian Bacon ,1-Jan-94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
720,First Knight ,1-Jan-95,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
721,Mallrats ,1-Jan-95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
722,Nine Months ,1-Jan-95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
723,Boys on the Side ,1-Jan-95,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
724,Circle of Friends ,1-Jan-95,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
725,Exit to Eden ,1-Jan-94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
726,Fluke ,1-Jan-95,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
727,Immortal Beloved ,1-Jan-94,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
728,Junior ,1-Jan-94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
729,Nell ,1-Jan-94,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
730,"Queen Margot (Reine Margot, La) ",1-Jan-96,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
731,"Corrina, Corrina ",1-Jan-94,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
732,Dave ,1-Jan-93,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
733,Go Fish ,1-Jan-94,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
734,Made in America ,1-Jan-93,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
735,Philadelphia ,1-Jan-93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
